Roll, Pitch, Yaw
-0.649499,0.14329,-1.3534
-0.650776,0.149362,-1.34528
-0.654052,0.144182,-1.35359
-0.658431,0.141821,-1.35851
-0.658583,0.145443,-1.3539
-0.661393,0.148897,-1.34974
-0.659555,0.146276,-1.3535
-0.666356,0.142429,-1.3608
-0.660902,0.14157,-1.35901
-0.669554,0.147236,-1.35476
-0.666476,0.153137,-1.34521
-0.666827,0.160049,-1.33608
-0.65342,0.15172,-1.3445
-0.657938,0.148949,-1.34935
-0.652907,0.145759,-1.352
-0.657434,0.145295,-1.35379
-0.657627,0.148729,-1.34888
-0.662016,0.146153,-1.35406
-0.664074,0.147624,-1.3531
-0.66842,0.145641,-1.35689
-0.662739,0.144583,-1.35533
-0.657421,0.142782,-1.35763
-0.649882,0.139943,-1.35858
-0.655288,0.135909,-1.36473
-0.656156,0.140447,-1.35863
-0.654583,0.137749,-1.36132
-0.652517,0.139693,-1.35858
-0.650518,0.145416,-1.35039
-0.655248,0.146375,-1.3497
-0.654311,0.151744,-1.34202
-0.655496,0.160763,-1.33055
-0.660408,0.15943,-1.33416
-0.665406,0.162032,-1.33242
-0.669782,0.164547,-1.33078
-0.670461,0.166888,-1.32776
-0.672098,0.15737,-1.34152
-0.673997,0.160111,-1.33866
-0.663618,0.160778,-1.33364
-0.666098,0.161387,-1.33386
-0.657926,0.159963,-1.33283
-0.656318,0.156711,-1.337
-0.653414,0.160092,-1.33136
-0.659084,0.160741,-1.33121
-0.661819,0.151545,-1.34481
-0.661891,0.152671,-1.34376
-0.661917,0.155676,-1.33946
-0.654101,0.159322,-1.32861
-0.656094,0.163952,-1.32394
-0.654608,0.15515,-1.33829
-0.657062,0.154104,-1.3404
-0.654013,0.157013,-1.33517
-0.657071,0.154468,-1.34076
-0.655512,0.157378,-1.33583
-0.652572,0.154227,-1.33989
-0.649904,0.153235,-1.34007
-0.647345,0.146981,-1.35017
-0.647393,0.151674,-1.34136
-0.647751,0.154735,-1.33779
-0.64867,0.159578,-1.33175
-0.650133,0.156311,-1.33709
-0.647086,0.159696,-1.33205
-0.646533,0.16029,-1.33159
-0.646031,0.160286,-1.33001
-0.649088,0.161469,-1.33048
-0.648445,0.160007,-1.33187
-0.64995,0.156701,-1.33663
-0.646963,0.157527,-1.33456
-0.65312,0.160262,-1.33285
-0.656712,0.160818,-1.33259
-0.657021,0.159391,-1.33505
-0.655363,0.160567,-1.33385
-0.658258,0.157752,-1.33839
-0.65468,0.156506,-1.33925
-0.65384,0.155331,-1.34015
-0.649714,0.156188,-1.33704
-0.652522,0.163443,-1.32881
-0.647234,0.163795,-1.3258
-0.652207,0.168656,-1.32211
-0.653451,0.165363,-1.32745
-0.655636,0.167044,-1.32547
-0.654713,0.165793,-1.32775
-0.650045,0.164066,-1.32851
-0.651533,0.165796,-1.32513
-0.645889,0.164636,-1.32548
-0.651505,0.159606,-1.33475
-0.649098,0.156277,-1.33835
-0.647965,0.153094,-1.34285
-0.658751,0.149542,-1.34956
-0.660164,0.148713,-1.35106
-0.652864,0.148443,-1.34912
-0.66178,0.145136,-1.35456
-0.663869,0.147668,-1.35365
-0.661773,0.150329,-1.34712
-0.660606,0.153981,-1.34242
-0.661352,0.154856,-1.34154
-0.661575,0.148422,-1.3521
-0.659938,0.15023,-1.34994
-0.655133,0.155332,-1.33967
-0.658393,0.154207,-1.34229
-0.660775,0.149196,-1.34911
-0.666821,0.148945,-1.35106
-0.660773,0.144218,-1.35638
-0.664968,0.145663,-1.35599
-0.669492,0.147594,-1.35505
-0.670535,0.15077,-1.35204
-0.664713,0.149822,-1.35082
-0.66401,0.150898,-1.34945
-0.656089,0.144093,-1.35838
-0.65717,0.141048,-1.36162
-0.655658,0.137364,-1.36717
-0.658678,0.13723,-1.36763
-0.662135,0.13459,-1.37079
-0.66427,0.141097,-1.3637
-0.666806,0.137413,-1.36985
-0.665915,0.137249,-1.36958
-0.668338,0.141048,-1.36457
-0.664762,0.147165,-1.35508
-0.661409,0.140602,-1.3643
-0.665173,0.146643,-1.35779
-0.659795,0.14402,-1.35941
-0.663898,0.139585,-1.36611
-0.656029,0.143236,-1.35681
-0.662829,0.149439,-1.35022
-0.66686,0.154529,-1.34508
-0.669269,0.153444,-1.34677
-0.671298,0.151808,-1.34838
-0.675228,0.151422,-1.35042
-0.67067,0.148554,-1.35362
-0.666502,0.143342,-1.35975
-0.668754,0.142312,-1.36174
-0.669055,0.145866,-1.35581
-0.666828,0.151752,-1.34722
-0.667191,0.156701,-1.3406
-0.668163,0.151555,-1.34804
-0.665975,0.148693,-1.35191
-0.663828,0.158283,-1.33879
-0.666477,0.158968,-1.33873
-0.674698,0.159578,-1.33981
-0.671584,0.164091,-1.33214
-0.671371,0.158563,-1.33972
-0.673164,0.155891,-1.34446
-0.672589,0.160008,-1.33745
-0.669612,0.162532,-1.33269
-0.668345,0.165423,-1.32879
-0.668,0.16563,-1.32752
-0.665658,0.163854,-1.32909
-0.673833,0.166096,-1.32897
-0.673672,0.16429,-1.33107
-0.67365,0.162615,-1.33362
-0.674966,0.164937,-1.3307
-0.674344,0.163231,-1.33327
-0.677185,0.165561,-1.33051
-0.676945,0.160457,-1.33882
-0.676168,0.157598,-1.3432
-0.6715,0.166632,-1.32893
-0.668471,0.162826,-1.3334
-0.66847,0.154786,-1.34445
-0.66637,0.160948,-1.33332
-0.668721,0.157487,-1.33907
-0.668499,0.162082,-1.33243
-0.668837,0.156608,-1.34008
-0.669104,0.151442,-1.3473
-0.664406,0.152476,-1.34467
-0.662409,0.14616,-1.35427
-0.659687,0.144935,-1.35426
-0.659957,0.15025,-1.34675
-0.662647,0.147975,-1.35173
-0.653445,0.141913,-1.35963
-0.658409,0.142871,-1.3585
-0.660753,0.144398,-1.35681
-0.65996,0.140493,-1.36268
-0.658809,0.144102,-1.35654
-0.663031,0.143586,-1.35874
-0.664889,0.14307,-1.36029
-0.665486,0.142065,-1.36062
-0.665317,0.140274,-1.36375
-0.663839,0.138026,-1.36622
-0.663627,0.143108,-1.358
-0.660245,0.148529,-1.34836
-0.661534,0.150293,-1.34716
-0.663678,0.145525,-1.35485
-0.668231,0.141034,-1.36242
-0.670343,0.146542,-1.35583
-0.669099,0.143375,-1.35929
-0.659058,0.14099,-1.35893
-0.663736,0.138718,-1.36302
-0.66021,0.136561,-1.36497
-0.666797,0.134553,-1.36968
-0.666538,0.126791,-1.38153
-0.666458,0.125376,-1.38456
-0.660396,0.124596,-1.38464
-0.658517,0.127185,-1.38
-0.660235,0.129664,-1.377
-0.660451,0.128079,-1.3797
-0.66059,0.130492,-1.37548
-0.661225,0.129412,-1.37826
-0.656882,0.127275,-1.37984
-0.65783,0.122489,-1.38756
-0.654889,0.127223,-1.379
-0.65819,0.129773,-1.37603
-0.662943,0.134062,-1.37187
-0.666976,0.130295,-1.37836
-0.668795,0.128706,-1.38083
-0.675051,0.125825,-1.38653
-0.672547,0.128431,-1.38059
-0.670779,0.128933,-1.37904
-0.66891,0.130755,-1.37524
-0.663272,0.133062,-1.36946
-0.657527,0.131351,-1.36979
-0.656984,0.136141,-1.36312
-0.659166,0.14063,-1.35899
-0.655516,0.143767,-1.35205
-0.654979,0.147239,-1.34641
-0.648156,0.148595,-1.34194
-0.646394,0.153196,-1.33467
-0.647769,0.152799,-1.33694
-0.647506,0.155303,-1.33216
-0.647671,0.154267,-1.33339
-0.648461,0.149344,-1.34145
-0.643431,0.148631,-1.34076
-0.648709,0.148568,-1.34377
-0.65037,0.145976,-1.34779
-0.651728,0.144891,-1.34931
-0.655037,0.140534,-1.35623
-0.658224,0.13897,-1.35942
-0.658578,0.137728,-1.36028
-0.654974,0.137706,-1.35982
-0.653282,0.132353,-1.36843
-0.656249,0.132599,-1.36876
-0.658689,0.134835,-1.36695
-0.664811,0.13301,-1.3709
-0.66278,0.140516,-1.35871
-0.662942,0.136436,-1.36587
-0.661506,0.136473,-1.36515
-0.666651,0.138481,-1.36358
-0.666485,0.144304,-1.35484
-0.664897,0.146431,-1.35188
-0.670603,0.15119,-1.34734
-0.663078,0.152404,-1.34282
-0.663797,0.147646,-1.34975
-0.668471,0.136703,-1.36505
-0.662635,0.142191,-1.3544
-0.653009,0.140572,-1.35538
-0.651732,0.144344,-1.34954
-0.652995,0.142004,-1.35321
-0.655574,0.145674,-1.34965
-0.660018,0.143265,-1.3542
-0.650011,0.148875,-1.34117
-0.649633,0.146876,-1.34541
-0.648531,0.142427,-1.35182
-0.64617,0.138242,-1.35745
-0.647936,0.140771,-1.35506
-0.651421,0.136668,-1.36165
-0.650217,0.136721,-1.3612
-0.65303,0.142659,-1.3546
-0.649743,0.14236,-1.35389
-0.646734,0.145453,-1.34726
-0.649126,0.13774,-1.36103
-0.64613,0.137735,-1.35938
-0.647959,0.143097,-1.35147
-0.648839,0.149202,-1.34459
-0.651604,0.148511,-1.34629
-0.655445,0.151793,-1.342
-0.646174,0.154886,-1.33291
-0.645272,0.148011,-1.3431
-0.641121,0.143494,-1.34939
-0.639187,0.14765,-1.34305
-0.641284,0.146503,-1.3443
-0.647205,0.141511,-1.35243
-0.651993,0.141263,-1.35479
-0.650501,0.138483,-1.3577
-0.653514,0.142423,-1.35278
-0.656143,0.136285,-1.36232
-0.656576,0.135791,-1.36247
-0.650695,0.137897,-1.35748
-0.653364,0.132587,-1.36676
-0.652022,0.128967,-1.37256
-0.654032,0.128637,-1.37541
-0.651322,0.13111,-1.37108
-0.646887,0.131506,-1.36872
-0.652235,0.130447,-1.3722
-0.652873,0.132793,-1.36955
-0.652267,0.13113,-1.3716
-0.654243,0.136021,-1.36567
-0.650786,0.132178,-1.37052
-0.643802,0.134459,-1.36355
-0.641857,0.141148,-1.35466
-0.643793,0.137856,-1.35862
-0.641698,0.141213,-1.35229
-0.645644,0.1461,-1.34879
-0.646902,0.149576,-1.34472
-0.653154,0.15285,-1.34178
-0.655723,0.151966,-1.34307
-0.656715,0.147216,-1.35058
-0.65146,0.14417,-1.35315
-0.657368,0.142427,-1.35807
-0.656956,0.141583,-1.35781
-0.663865,0.138846,-1.36229
-0.665935,0.141339,-1.36085
-0.668598,0.148479,-1.35174
-0.669045,0.147332,-1.35245
-0.675372,0.146263,-1.35412
-0.666962,0.143288,-1.35527
-0.668198,0.143057,-1.35637
-0.674478,0.139448,-1.36349
-0.674396,0.130979,-1.37507
-0.673973,0.140703,-1.36111
-0.674926,0.147064,-1.35395
-0.670448,0.14658,-1.35385
-0.668889,0.141651,-1.35921
-0.664797,0.13757,-1.36443
-0.663384,0.145463,-1.3532
-0.665493,0.158255,-1.33679
-0.66817,0.157739,-1.33952
-0.670545,0.160569,-1.33562
-0.666242,0.157333,-1.34023
-0.666536,0.154258,-1.34503
-0.664791,0.14883,-1.35147
-0.663513,0.152197,-1.34645
-0.664177,0.149458,-1.35032
-0.66909,0.156613,-1.34156
-0.673265,0.154995,-1.34341
-0.677416,0.158588,-1.34116
-0.674832,0.163356,-1.33342
-0.674113,0.154072,-1.34733
-0.674051,0.14728,-1.35695
-0.671614,0.146784,-1.35737
-0.675238,0.143788,-1.36151
-0.669884,0.139562,-1.36674
-0.674711,0.131651,-1.37848
-0.6704,0.138002,-1.36816
-0.666697,0.139991,-1.36424
-0.665919,0.139324,-1.36425
-0.669361,0.143252,-1.3602
-0.671591,0.14355,-1.36044
-0.669115,0.147147,-1.35435
-0.667286,0.14132,-1.3633
-0.668054,0.141107,-1.36394
-0.667722,0.139791,-1.36455
-0.663522,0.135792,-1.36946
-0.661677,0.142429,-1.36007
-0.658295,0.146065,-1.35309
-0.65071,0.150339,-1.34142
-0.650822,0.149649,-1.34276
-0.649575,0.145089,-1.34878
-0.653806,0.136881,-1.36147
-0.656462,0.13111,-1.37107
-0.66521,0.131521,-1.37273
-0.665769,0.131372,-1.37284
-0.655741,0.132328,-1.36928
-0.653531,0.136558,-1.36323
-0.650917,0.138668,-1.35901
-0.654411,0.139275,-1.35931
-0.657654,0.138695,-1.36075
-0.659807,0.136707,-1.36425
-0.656195,0.141321,-1.35704
-0.653364,0.141741,-1.35619
-0.650671,0.13511,-1.36532
-0.64948,0.139222,-1.35949
-0.655344,0.13861,-1.36142
-0.653988,0.143129,-1.35524
-0.653325,0.147393,-1.34942
-0.654275,0.150723,-1.34476
-0.65298,0.146111,-1.35122
-0.651741,0.14625,-1.35137
-0.651213,0.147783,-1.34976
-0.648202,0.145303,-1.35353
-0.646022,0.14495,-1.35343
-0.645191,0.142616,-1.35581
-0.646421,0.144351,-1.3535
-0.647335,0.147876,-1.34917
-0.646469,0.153227,-1.34149
-0.649606,0.158275,-1.33545
-0.651126,0.159092,-1.33431
-0.653831,0.153961,-1.34266
-0.654996,0.154993,-1.34112
-0.652198,0.15458,-1.34175
-0.65555,0.151674,-1.34634
-0.650657,0.152235,-1.34282
-0.649511,0.15533,-1.33828
-0.652992,0.15687,-1.33766
-0.65754,0.159673,-1.33514
-0.661436,0.158432,-1.33848
-0.662712,0.161133,-1.33446
-0.663041,0.156456,-1.34247
-0.658062,0.150909,-1.34878
-0.655816,0.152139,-1.34539
-0.654933,0.147382,-1.35239
-0.661905,0.152115,-1.34783
-0.666588,0.145411,-1.35784
-0.666372,0.139081,-1.3674
-0.667488,0.140413,-1.36443
-0.667913,0.1428,-1.36164
-0.669583,0.148358,-1.35559
-0.665839,0.141861,-1.36472
-0.668432,0.139689,-1.36854
-0.664428,0.14018,-1.367
-0.663148,0.134166,-1.37574
-0.663786,0.133802,-1.37562
-0.665751,0.128155,-1.38377
-0.662278,0.132622,-1.37595
-0.664921,0.123699,-1.39026
-0.665288,0.118623,-1.39732
-0.663786,0.121116,-1.39242
-0.664346,0.120701,-1.39356
-0.662978,0.11975,-1.3947
-0.662273,0.118295,-1.3952
-0.659005,0.120018,-1.39206
-0.661967,0.116605,-1.39585
-0.664755,0.117332,-1.39508
-0.665184,0.117982,-1.39321
-0.667045,0.118621,-1.392
-0.669275,0.119783,-1.39144
-0.669078,0.113068,-1.40186
-0.666864,0.105347,-1.4146
-0.663491,0.112669,-1.40204
-0.665594,0.11817,-1.39438
-0.660068,0.119942,-1.39108
-0.65679,0.119082,-1.39174
-0.657925,0.118328,-1.39227
-0.658878,0.113677,-1.39967
-0.665659,0.117147,-1.3971
-0.668738,0.114539,-1.40165
-0.667066,0.121316,-1.39077
-0.668865,0.122402,-1.38961
-0.661206,0.119486,-1.39193
-0.667396,0.121274,-1.39171
-0.666835,0.121833,-1.3905
-0.664893,0.12687,-1.38301
-0.666909,0.129628,-1.38015
-0.663464,0.132222,-1.37473
-0.657843,0.133308,-1.37134
-0.658282,0.131755,-1.37356
-0.660569,0.134197,-1.37069
-0.661222,0.13647,-1.36733
-0.653389,0.136642,-1.36473
-0.6533,0.128995,-1.3766
-0.656982,0.12571,-1.38173
-0.665075,0.123171,-1.38746
-0.666749,0.124662,-1.38648
-0.6684,0.124942,-1.38555
-0.662125,0.125778,-1.38155
-0.66084,0.127736,-1.37975
-0.659037,0.118067,-1.39312
-0.667107,0.115972,-1.39764
-0.670876,0.111475,-1.40458
-0.666631,0.115093,-1.39834
-0.660691,0.120476,-1.38854
-0.66538,0.121606,-1.38858
-0.663852,0.11679,-1.39531
-0.666369,0.114215,-1.39992
-0.660374,0.113759,-1.39827
-0.66269,0.113352,-1.39938
-0.664876,0.112971,-1.40042
-0.665474,0.110642,-1.40381
-0.667922,0.117673,-1.39395
-0.669587,0.12094,-1.39045
-0.671397,0.124647,-1.38714
-0.673034,0.12419,-1.38886
-0.676541,0.129075,-1.38257
-0.671933,0.124426,-1.38992
-0.672533,0.123939,-1.39102
-0.670825,0.12492,-1.38862
-0.673,0.131701,-1.37962
-0.666713,0.134193,-1.37392
-0.667277,0.133182,-1.37595
-0.673444,0.137486,-1.37162
-0.673381,0.137629,-1.37152
-0.676539,0.141643,-1.36735
-0.674229,0.142088,-1.36631
-0.665776,0.131605,-1.38097
-0.669963,0.135402,-1.37569
-0.666135,0.13957,-1.36755
-0.669121,0.136265,-1.37373
-0.660906,0.136479,-1.37014
-0.661543,0.136675,-1.37011
-0.655762,0.140792,-1.36189
-0.654371,0.14528,-1.35542
-0.651354,0.152734,-1.34336
-0.654031,0.155921,-1.34012
-0.659112,0.161456,-1.33413
-0.661961,0.160214,-1.33619
-0.662045,0.158457,-1.33701
-0.666565,0.161846,-1.33431
-0.659998,0.165062,-1.32821
-0.65732,0.163297,-1.33245
-0.657105,0.166626,-1.32589
-0.657829,0.167077,-1.32512
-0.656757,0.165757,-1.32953
-0.653114,0.163576,-1.33009
-0.649668,0.15826,-1.33682
-0.650451,0.16019,-1.3349
-0.656393,0.162286,-1.33297
-0.65683,0.160887,-1.3352
-0.657111,0.155631,-1.34358
-0.649717,0.153226,-1.3452
-0.647287,0.152922,-1.34488
-0.648853,0.146162,-1.35448
-0.650036,0.142354,-1.36063
-0.510788,0.141179,-1.36443
-0.52499,0.142348,-1.36336
-0.528259,0.144743,-1.35723
-0.534419,0.143997,-1.36045
-0.547503,0.143637,-1.3622
-0.555389,0.149692,-1.35307
-0.561515,0.146141,-1.35948
-0.57204,0.148401,-1.35486
-0.571615,0.148902,-1.35306
-0.581276,0.145953,-1.35905
-0.586633,0.148182,-1.35233
-0.595851,0.146727,-1.3562
-0.603948,0.148579,-1.35443
-0.609257,0.152775,-1.34727
-0.613556,0.142027,-1.36318
-0.618224,0.133855,-1.37523
-0.623707,0.128998,-1.3802
-0.625909,0.13254,-1.37566
-0.631677,0.138582,-1.36754
-0.632082,0.137089,-1.36904
-0.637958,0.137112,-1.36979
-0.647475,0.13956,-1.36842
-0.652657,0.135454,-1.37412
-0.658507,0.135474,-1.374
-0.653119,0.128255,-1.38485
-0.653486,0.132661,-1.37777
-0.658356,0.135433,-1.37474
-0.654536,0.132155,-1.37962
-0.657409,0.122594,-1.39362
-0.657381,0.120035,-1.39768
-0.6644,0.125471,-1.3921
-0.667887,0.126669,-1.39146
-0.671133,0.125262,-1.39301
-0.671431,0.120591,-1.40009
-0.670981,0.120089,-1.40075
-0.670553,0.12688,-1.39047
-0.667621,0.129942,-1.38446
-0.671119,0.126929,-1.3897
-0.672146,0.129443,-1.38522
-0.667596,0.122559,-1.39547
-0.668082,0.120241,-1.39627
-0.675178,0.117846,-1.40143
-0.675886,0.116972,-1.40188
-0.678996,0.116711,-1.40332
-0.670038,0.111398,-1.40846
-0.672728,0.11088,-1.40894
-0.671604,0.112409,-1.40549
-0.671121,0.106564,-1.41481
-0.669725,0.104375,-1.41695
-0.667035,0.106793,-1.41178
-0.668632,0.111086,-1.40541
-0.661568,0.100834,-1.42131
-0.662337,0.0984578,-1.42344
-0.661066,0.0988078,-1.4221
-0.662401,0.10303,-1.41624
-0.668428,0.0985984,-1.42218
-0.662977,0.106254,-1.40735
-0.666107,0.113997,-1.39663
-0.669142,0.119364,-1.39082
-0.668959,0.116008,-1.39466
-0.669743,0.111442,-1.40118
-0.66972,0.111851,-1.39985
-0.666739,0.112853,-1.39684
-0.665643,0.114945,-1.39457
-0.668894,0.108504,-1.40468
-0.671609,0.111682,-1.39986
-0.671436,0.115843,-1.39337
-0.671914,0.118584,-1.38855
-0.664056,0.117286,-1.38678
-0.662209,0.117763,-1.38807
-0.661945,0.119049,-1.38629
-0.662072,0.114358,-1.39245
-0.668232,0.117809,-1.38896
-0.669813,0.117093,-1.39001
-0.674811,0.124856,-1.38218
-0.677025,0.12377,-1.38465
-0.681063,0.122181,-1.38739
-0.682497,0.117351,-1.39453
-0.679581,0.113364,-1.39993
-0.679557,0.107068,-1.40961
-0.680967,0.107866,-1.40719
-0.6772,0.112216,-1.40006
-0.682228,0.113379,-1.39871
-0.676271,0.120819,-1.38569
-0.674223,0.124523,-1.38037
-0.679405,0.135811,-1.36825
-0.679824,0.136654,-1.36708
-0.674561,0.130445,-1.37433
-0.67558,0.126284,-1.38175
-0.678174,0.127107,-1.38153
-0.680533,0.124515,-1.38623
-0.679284,0.121525,-1.39032
-0.681809,0.113615,-1.40032
-0.669721,0.117143,-1.39084
-0.683321,0.118813,-1.39375
-0.67741,0.113845,-1.39758
-0.670427,0.11516,-1.39515
-0.672624,0.120537,-1.38823
-0.675423,0.123119,-1.38493
-0.677598,0.123298,-1.38676
-0.672349,0.123725,-1.38438
-0.670775,0.131714,-1.37217
-0.671097,0.123226,-1.38356
-0.667393,0.126212,-1.37778
-0.669008,0.117803,-1.39109
-0.665772,0.119655,-1.3879
-0.670665,0.122545,-1.38617
-0.671164,0.124858,-1.38241
-0.673584,0.126903,-1.381
-0.680725,0.125402,-1.38635
-0.678899,0.1315,-1.37709
-0.68033,0.135313,-1.37122
-0.687904,0.138045,-1.37006
-0.691018,0.148312,-1.35914
-0.684118,0.147213,-1.3578
-0.686115,0.150418,-1.3556
-0.685162,0.152476,-1.35042
-0.68099,0.151728,-1.34961
-0.677135,0.153763,-1.34379
-0.674201,0.158422,-1.33441
-0.677492,0.15625,-1.33747
-0.67415,0.149398,-1.34706
-0.669919,0.148837,-1.34647
-0.672527,0.148392,-1.3472
-0.67304,0.148995,-1.34728
-0.66939,0.156386,-1.3345
-0.658596,0.157911,-1.32774
-0.661415,0.156016,-1.33241
-0.661658,0.15249,-1.33682
-0.6659,0.160692,-1.32915
-0.666901,0.156914,-1.3348
-0.664258,0.146888,-1.34766
-0.6669,0.141974,-1.35477
-0.667181,0.139844,-1.35895
-0.663297,0.137269,-1.3614
-0.659637,0.139902,-1.35819
-0.663056,0.138436,-1.36216
-0.660216,0.140488,-1.35776
-0.66377,0.142365,-1.35521
-0.668966,0.14272,-1.3566
-0.664246,0.13916,-1.36129
-0.66095,0.137153,-1.36305
-0.671602,0.141146,-1.36127
-0.678337,0.14549,-1.35783
-0.682291,0.148481,-1.35451
-0.673536,0.148482,-1.35321
-0.669015,0.147865,-1.35293
-0.666794,0.139482,-1.36477
-0.671675,0.141916,-1.36302
-0.671287,0.141696,-1.36288
-0.670945,0.145409,-1.35837
-0.676985,0.137159,-1.36978
-0.681767,0.137247,-1.37083
-0.680821,0.140649,-1.3653
-0.682053,0.138586,-1.36832
-0.677909,0.140576,-1.3636
-0.684285,0.140467,-1.36501
-0.686307,0.138963,-1.36863
-0.684211,0.135571,-1.37408
-0.685636,0.136862,-1.37501
-0.68449,0.131622,-1.38278
-0.683862,0.125534,-1.38954
-0.685218,0.126811,-1.389
-0.684464,0.125475,-1.39076
-0.683767,0.127565,-1.38566
-0.679234,0.130124,-1.38049
-0.674831,0.139492,-1.36645
-0.676172,0.138842,-1.36666
-0.675594,0.142191,-1.36136
-0.676423,0.138063,-1.36792
-0.675296,0.140074,-1.3647
-0.676632,0.139977,-1.36558
-0.680395,0.140447,-1.36693
-0.681975,0.144801,-1.36122
-0.685515,0.14443,-1.36227
-0.68485,0.142107,-1.365
-0.688133,0.139918,-1.3679
-0.688029,0.137883,-1.37089
-0.693014,0.141803,-1.36691
-0.691355,0.144958,-1.3616
-0.694255,0.15438,-1.35073
-0.695067,0.155996,-1.34975
-0.695185,0.151046,-1.35643
-0.694752,0.145815,-1.3633
-0.698373,0.140904,-1.36983
-0.696285,0.138784,-1.37214
-0.694906,0.141274,-1.36927
-0.694278,0.143074,-1.36599
-0.693057,0.147286,-1.36017
-0.689938,0.1448,-1.36311
-0.688791,0.142997,-1.36582
-0.684468,0.144091,-1.36125
-0.679244,0.143739,-1.35995
-0.677672,0.146757,-1.35449
-0.675334,0.154644,-1.34364
-0.676194,0.146413,-1.35561
-0.675373,0.14984,-1.35042
-0.670622,0.150526,-1.34676
-0.66769,0.145897,-1.35351
-0.671016,0.144612,-1.35726
-0.672524,0.138342,-1.36579
-0.673453,0.131871,-1.3744
-0.671283,0.136664,-1.3679
-0.673402,0.13086,-1.37638
-0.675371,0.126786,-1.38159
-0.678494,0.12686,-1.38153
-0.676242,0.131458,-1.37462
-0.674093,0.131035,-1.37677
-0.674095,0.123037,-1.38799
-0.666079,0.119985,-1.39101
-0.667486,0.121028,-1.38929
-0.670184,0.120057,-1.39096
-0.673094,0.121127,-1.3909
-0.672017,0.115693,-1.39835
-0.66933,0.119577,-1.39191
-0.675934,0.114798,-1.39881
-0.68114,0.120139,-1.39323
-0.682709,0.125183,-1.38717
-0.676254,0.129353,-1.37802
-0.679863,0.127947,-1.38074
-0.67627,0.125236,-1.38434
-0.679392,0.129395,-1.37893
-0.678391,0.131925,-1.3751
-0.678585,0.125897,-1.38345
-0.672985,0.124122,-1.38394
-0.670242,0.126369,-1.3791
-0.670818,0.127691,-1.37861
-0.672078,0.12973,-1.37659
-0.673365,0.130294,-1.37622
-0.675055,0.129422,-1.3786
-0.675303,0.131944,-1.37477
-0.675072,0.134918,-1.37173
-0.673602,0.129863,-1.37968
-0.675366,0.123138,-1.39079
-0.672477,0.124043,-1.38842
-0.670413,0.117084,-1.39764
-0.66596,0.109963,-1.40733
-0.666347,0.109157,-1.40745
-0.666549,0.108951,-1.40756
-0.668055,0.104275,-1.41311
-0.66882,0.109697,-1.40511
-0.675025,0.111499,-1.40465
-0.67542,0.113178,-1.40263
-0.673187,0.114749,-1.40011
-0.665181,0.108395,-1.40929
-0.667665,0.114795,-1.40165
-0.668557,0.118843,-1.39698
-0.662235,0.115603,-1.40041
-0.662664,0.111161,-1.40719
-0.654745,0.11287,-1.40161
-0.651905,0.120414,-1.38904
-0.652505,0.122173,-1.38785
-0.65889,0.112874,-1.40063
-0.656921,0.118365,-1.3913
-0.657049,0.116297,-1.39513
-0.662938,0.119617,-1.39209
-0.665232,0.118857,-1.39346
-0.66905,0.116221,-1.39726
-0.669269,0.1157,-1.39845
-0.669766,0.117118,-1.39673
-0.670947,0.120953,-1.39241
-0.670888,0.122656,-1.39046
-0.671488,0.122313,-1.39202
-0.668947,0.119457,-1.39542
-0.668427,0.114798,-1.4019
-0.670017,0.115737,-1.40053
-0.668035,0.119127,-1.39459
-0.662292,0.11842,-1.39371
-0.660903,0.117208,-1.39401
-0.662405,0.11861,-1.39251
-0.667401,0.117955,-1.39426
-0.669029,0.127145,-1.38289
-0.671136,0.124044,-1.38809
-0.666566,0.117198,-1.39763
-0.668297,0.120565,-1.39323
-0.666467,0.126237,-1.38544
-0.672646,0.129635,-1.38293
-0.670058,0.125813,-1.38683
-0.671449,0.128646,-1.38362
-0.677117,0.129335,-1.38371
-0.679984,0.131948,-1.38073
-0.679486,0.134445,-1.37721
-0.675373,0.140156,-1.36643
-0.678555,0.144159,-1.3619
-0.677045,0.138119,-1.36974
-0.670847,0.142782,-1.36091
-0.670899,0.144646,-1.35799
-0.674938,0.143061,-1.36175
-0.676187,0.140985,-1.36545
-0.672198,0.139054,-1.36744
-0.668371,0.141151,-1.36266
-0.668646,0.142547,-1.36022
-0.666895,0.140502,-1.36248
-0.660592,0.140497,-1.36028
-0.658609,0.138544,-1.36255
-0.659974,0.143176,-1.35741
-0.66066,0.146957,-1.35255
-0.664485,0.145997,-1.35458
-0.66121,0.149039,-1.34794
-0.664283,0.151075,-1.34704
-0.664146,0.146554,-1.35403
-0.667212,0.138376,-1.36598
-0.666165,0.137953,-1.36557
-0.663183,0.140086,-1.36149
-0.663857,0.136225,-1.36765
-0.661802,0.131998,-1.3725
-0.658434,0.135029,-1.36746
-0.651284,0.129467,-1.37501
-0.649005,0.128135,-1.37648
-0.653635,0.121017,-1.38781
-0.652653,0.120181,-1.38907
-0.64979,0.125275,-1.38011
-0.650963,0.13202,-1.37071
-0.65207,0.12468,-1.38214
-0.657691,0.128138,-1.37931
-0.658132,0.124966,-1.38328
-0.658778,0.129187,-1.37638
-0.659546,0.125942,-1.38111
-0.663475,0.128167,-1.37892
-0.660075,0.126956,-1.37902
-0.660296,0.127224,-1.37789
-0.658915,0.122139,-1.38575
-0.654366,0.117358,-1.39201
-0.651235,0.121205,-1.38585
